(u'Guntur',1053
(u'Seoni',224
(u'Bijapur',96
(u'Bilaspur',611
(u'Ashok Nagar',252
(u'South West Khasi Hills',32
(u'Sikar',1588
(u'Sitapur',1261
(u'Hapur',243
(u'Jamtara',108
(u'Puri',504
(u'Baksa',353
(u'Amreli',619
(u'Mau',1518
(u'Parbhani',453
(u'Botad',217
(u'Virudhunagar',545
(u'Pauri Garhwal',120
(u'Udalguri',805
(u'Shivamogga',1063
(u'Bandipore',507
(u'Sirsa',222
(u'Pratapgarh',1720
(u'Narmada',457
(u'Baghpat',706
(u'Bhiwani',209
(u'South Delhi',1311
(u'Kulgam',311
(u'Gaya',2642
(u'Bhadrak',769
(u'Patan',677
(u'Dehradun',519
(u'Narsinghpur',300
(u'Pulwama',865
(u'Sri Muktsar Sahib',296
(u'Chikkamagaluru',490
(u'Jhajjar',166
(u'Nawada',1987
(u'Dadra and Nagar Haveli',179
(u'Faizabad',879
(u'Amroha',532
(u'Budaun',2046
(u'Bengaluru',9594
(u'Udham Singh Nagar',283
(u'East Siang',150
(u'Angul',702
(u'Sehore',457
(u'Simdega',137
(u'Gurgaon',694
(u'Hassan',752
(u'Sivaganga',1107
(u'South 24 Parganas',2772
(u'Faridabad',560
(u'Kasaragod',1465
(u'North Cachar Hills',44
(u'Jamui',802
(u'Jalaun',702
(u'Durg',381
(u'Kohima',209
(u'Latur',586
(u'Banaskantha',3176
(u'East Singhbhum',765
(u'Kasganj',497
(u'Osmanabad',686
(u'Goalpara',302
(u'Surguja',302
(u'Unakoti',85
(u'Raigarh',1529
(u'Kozhikode',2782
(u'Karur',585
(u'Giridih',729
(u'Senapati',595
(u'Dhar',674
(u'Chandigarh',748
(u'Murshidabad',2317
(u'Wokha',74
(u'Champhai',372
(u'Ambala',158
(u'Panchmahals',648
(u'Sonapur',218
(u'Bhilwara',1235
(u'Ludhiana',1600
(u'Karimnagar',767
(u'Palwal',176
(u'Nizamabad',585
(u'Patna',3184
(u'Alwar',1422
(u'Jorhat',349
(u'Mumbai City',1698
(u'Pudukkottai',993
(u'Buxar',1004
(u'Mahisagar',580
(u'Cuddapah',845
(u'Upper Siang',234
(u'Kupwara',1070
(u'Kaimur (Bhabua)',492
(u'Banka',659
(u'Alirajpur',528
(u'West Khasi Hills',356
(u'Tiruvannamalai',556
(u'Dhemaji',631
(u'Shamli',526
(u'Koppal',560
(u'Karaikal',111
(u'Kargil',183
(u'Kurung Kumey',101
(u'Udupi',791
(u'Nuapada',277
(u'Mainpuri',943
(u'Jalandhar',1177
(u'West Jaintia Hills',168
(u'Chittoor',875
(u'Gwalior',700
(u'Balrampur',1601
(u'Kancheepuram',3638
(u'Gurdaspur',785
(u'Madhubani',1876
(u'Mansa',378
(u'South West Delhi',602
(u'Kalaburagi',1377
(u'Malappuram',4805
(u'South Andaman',208
(u'Amritsar',1157
(u'Wardha',319
(u'Sant Ravidas Nagar',583
(u'Morena',575
(u'Porbandar',318
(u'Shivpuri',414
(u'Mumbai Suburban',3263
(u'Raipur',746
(u'Sindhudurg',243
(u'Hojai',230
(u'Bathinda',643
(u'Arwal',186
(u'Kokrajhar',474
(u'Sirohi',507
(u'Rajnandgaon',317
(u'Nellore',1061
(u'Tiruchirappalli',1172
(u'Bara Banki',775
(u'Dausa',715
(u'Bankura',1130
(u'Malda',1658
(u'Shahdol',289
(u'Samba',91
(u'Kolasib',168
(u'The Nilgiris',432
(u'Puruliya',1474
(u'Barmer',877
(u'Hooghly',1456
(u'Moga',616
(u'Yavatmal',853
(u'Amethi',887
(u'South Goa',320
(u'Central Delhi',300
(u'Hoshangabad',254
(u'Champawat',38
(u'Siwan',3155
(u'Baramula',1533
(u'Rohtas',1449
(u'Ganganagar',760
(u'Kheda',1083
(u'Lower Subansiri',77
(u'Godda',243
(u'Kurnool',921
(u'North Delhi',269
(u'Baran',573
(u'Tawang',138
