(u'Faridabad',600
(u'Leh',163
(u'Chandauli',722
(u'Karur',521
(u'Jharsuguda',312
(u'Imphal East',577
(u'Palakkad',1024
(u'Aurangabad',3034
(u'Lakhisarai',748
(u'Gadchiroli',257
(u'Dibrugarh',249
(u'Kulgam',371
(u'Rajnandgaon',374
(u'Gopalganj',1940
(u'Panna',330
(u'Gonda',2322
(u'Sidhi',588
(u'Doda',237
(u'Dadra and Nagar Haveli',167
(u'Godda',231
(u'North East Delhi',651
(u'Seoni',234
(u'Kendujhar',993
(u'Muzaffarnagar',1347
(u'Tiruvallur',2533
(u'Nellore',1047
(u'Karimnagar',573
(u'Kaushambi',647
(u'Tiruchirappalli',963
(u'Kohima',158
(u'Ratnagiri',647
(u'Latur',637
(u'Arvalli',444
(u'Karauli',970
(u'Thrissur',2181
(u'Ramgarh',202
(u'Hathras',924
(u'Baksa',66
(u'Dimapur',202
(u'Mandya',807
(u'Ukhrul',280
(u'Rajgarh',767
(u'Valsad',684
(u'Sultanpur',1319
(u'Ganganagar',857
(u'Ahmadnagar',1246
(u'Jhabua',673
(u'Giridih',716
(u'Koderma',169
(u'Yamuna Nagar',159
(u'Kalaburagi',1403
(u'Dungarpur',412
(u'Fatehpur',2388
(u'Erode',902
(u'Sheohar',511
(u'East Garo Hills',586
(u'Palghar',1565
(u'Amreli',620
(u'Khunti',109
(u'Kanpur Dehat',452
(u'Burhanpur',421
(u'Belagavi',2215
(u'Kozhikode',1168
(u'Durg',392
(u'Reasi',336
(u'Supaul',1645
(u'Dharmapuri',589
(u'Porbandar',210
(u'Siang',99
(u'Ghazipur',2075
(u'Navsari',711
(u'Mansa',333
(u'Chamba',89
(u'Jamtara',143
(u'Phek',72
(u'Bahraich',2629
(u'Siwan',4160
(u'Gondiya',373
(u'Bhandara',254
(u'Uttar Dinajpur',1257
(u'Hoshangabad',290
(u'Jorhat',79
(u'Kishanganj',1451
(u'Sambhal',1010
(u'Lower Subansiri',82
(u'Kaithal',102
(u'Aizawl',377
(u'Hailakandi',47
(u'Karnal',255
(u'Kabeerdham',60
(u'Malappuram',1925
(u'Bidar',787
(u'Bathinda',652
(u'Bhind',840
(u'Mainpuri',1088
(u'Marigaon',32
(u'Tiruvannamalai',512
(u'Madurai',1117
(u'Mandla',214
(u'Boudh',278
(u'Pilibhit',496
(u'Mysuru',1237
(u'Cuddalore',1147
(u'North Cachar Hills',22
(u'Tinsukia',212
(u'Narayanpur',28
(u'Sibsagar',88
(u'Nicobar',10
(u'Changlang',542
(u'Bijapur',79
(u'Mokokchung',52
(u'West Delhi',848
(u'Anantnag',1356
(u'Surajpur',205
(u'Dewas',639
(u'Golaghat',73
(u'Araria',2303
(u'Kushinagar',1227
(u'Jaisalmer',354
(u'Farrukhabad',795
(u'Raigarh',1591
(u'Varanasi',1107
(u'Hooghly',2283
(u'Sri Muktsar Sahib',266
(u'Koppal',584
(u'Jalandhar',835
(u'Kalahandi',838
(u'Umaria',136
(u'Kathua',473
(u'Nalbari',39
(u'Raichur',1340
(u'Kurukshetra',120
(u'Bongaigaon',101
(u'Gorakhpur',2781
(u'Kanpur Nagar',2149
(u'Shaheed Bhagat Singh Nagar',543
(u'Buldhana',1222
(u'Vizianagaram',685
(u'Nuapada',320
(u'Almora',60
(u'Mandi',264
(u'Bhilwara',1298
(u'Tapi',176
(u'Udham Singh Nagar',296
(u'Kannauj',916
(u'Nalanda',1970
(u'Jamui',962
(u'Damoh',425
(u'Tarn Taran',680
(u'Salem',1036
(u'Dhemaji',144
(u'Vaishali',2637
(u'Allahabad',2554
(u'Shamli',545
(u'Dakshin Bastar Dantewada',61
(u'Sikar',1722
